early_num_events,early_num_unique_activities,early_observed_hours,early_avg_waiting_time_hours,early_median_waiting_time_hours,early_max_waiting_time_hours,early_total_waiting_time_hours,early_num_waits_over_24h,early_activity_a_accepted,early_activity_a_cancelled,early_activity_a_complete,early_activity_a_concept,early_activity_a_create_application,early_activity_a_denied,early_activity_a_incomplete,early_activity_a_pending,early_activity_a_submitted,early_activity_a_validating,early_activity_o_accepted,early_activity_o_cancelled,early_activity_o_create_offer,early_activity_o_created,early_activity_o_refused,early_activity_o_returned,early_activity_o_sent_mail_and_online,early_activity_o_sent_online_only,early_activity_w_assess_potential_fraud,early_activity_w_call_after_offers,early_activity_w_call_incomplete_files,early_activity_w_complete_application,early_activity_w_handle_leads,early_activity_w_shortened_completion_,early_activity_w_validate_application,delay_probability,actual_delayed,risk_segment
34,14,34.203978888888884,1.0364842087542088,0.009970555555555555,28.226252777777777,34.20397888888889,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4,14,3,0,0,3,0.10695529,0,low
24,11,145.01469055555555,6.304986545893721,0.0022125,89.03406972222223,145.01469055555557,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,8,3,0,0,0.45745686,0,high
17,11,95.48282944444443,5.967676840277777,0.00012069444444444444,70.24695444444444,95.48282944444443,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.4228406,1,high
20,9,105.57979777777777,5.556831461988304,0.00027694444444444446,105.33408333333334,105.57979777777778,1,1,0,1,1,1,0,0,0,0,0,0,0,3,3,0,0,2,0,0,5,0,3,0,0,0,0.12622742,0,low
19,11,53.63274055555556,2.979596697530864,0.0018509722222222222,34.5020625,53.63274055555555,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,4,0,0,0.39245316,0,medium
31,11,166.9497663888889,5.564992212962963,0.02256388888888889,73.03301194444444,166.9497663888889,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,14,3,0,0,0.62795836,0,critical
33,12,160.990775,5.0309617187499995,0.0049006944444444445,84.02938527777778,160.99077499999999,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,15,0,0,3,0.02308565,0,low
22,11,95.66748444444445,4.555594497354497,0.0003025,82.99751333333333,95.66748444444444,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,3,0,0,0.16350436,0,low
18,11,143.08595472222223,8.416820866013072,0.0002697222222222222,100.79607027777777,143.08595472222223,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.4152809,0,high
24,11,110.55575444444445,4.80677193236715,0.0049455555555555555,86.31137194444445,110.55575444444445,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,8,3,0,0,0.3506209,0,medium
19,12,92.40282194444444,5.1334901080246915,0.0001488888888888889,92.19314694444445,92.40282194444444,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,3,0,0,3,0.017448124,0,low
19,11,115.06797305555556,6.392665169753087,0.0002754166666666667,91.34479555555556,115.06797305555557,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.37588343,1,medium
22,11,93.9171261111111,4.4722441005291005,0.006320555555555556,89.01124888888889,93.91712611111112,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,2,0,0,0.17069563,0,low
19,12,78.81827694444445,4.378793163580246,8.166666666666665e-05,78.4958675,78.81827694444443,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,3,0,0,3,0.01519288,0,low
22,11,119.39143944444443,5.68530664021164,0.00798638888888889,98.30516555555556,119.39143944444444,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,0,5,2,0,0,0.4244679,1,high
19,11,136.46101583333333,7.581167546296296,0.005456249999999999,95.92973833333333,136.46101583333333,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.36900777,0,medium
18,11,159.54710861111113,9.385124035947712,0.00036472222222222223,92.72766527777777,159.5471086111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.46980402,0,critical
19,11,116.84448972222222,6.491360540123456,0.00487375,94.46493972222223,116.84448972222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.40058497,0,medium
10,5,44.89472416666667,4.988302685185186,0.016032222222222222,44.39829,44.89472416666667,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0.63541365,1,critical
31,11,147.0054036111111,4.900180120370369,0.006512083333333333,90.31553416666667,147.0054036111111,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,4,0,13,3,0,0,0.4790143,1,critical
30,11,146.2379461111111,5.042687796934866,0.008949444444444446,111.53344555555555,146.2379461111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,17,2,0,0,0.445523,1,high
24,14,98.03881194444445,4.262557041062802,0.00024944444444444444,90.09324527777778,98.03881194444445,1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,6,0,3,0,0,4,0.001306773,0,low
15,9,93.60064777777778,6.685760555555556,0.00017527777777777778,93.403585,93.6006477777778,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.12024276,0,low
30,14,167.49503444444443,5.775690842911877,0.005807222222222222,118.67790972222221,167.49503444444443,2,1,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,6,0,6,0,0,7,0.0033990813,0,low
17,11,113.37861111111111,7.086163194444445,0.00028625,110.89984111111112,113.37861111111113,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.1650785,0,low
37,18,93.16682888888889,2.5879674691358026,0.0025531944444444443,84.17192722222222,93.16682888888889,1,1,0,1,1,1,0,0,1,1,1,1,1,2,2,0,1,1,1,0,6,0,9,2,0,4,0.0018959191,0,low
19,11,119.51893888888888,6.639941049382717,0.0049787500000000005,92.39301277777778,119.5189388888889,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.4258243,0,high
18,11,91.23919833333333,5.3670116666666665,0.00037,90.67901944444444,91.23919833333333,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.17712727,0,low
23,14,158.7596736111111,7.216348800505051,0.0002898611111111111,88.649205,158.7596736111111,3,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,2,2,0,3,0.011562896,0,low
21,12,141.3917886111111,7.069589430555555,0.00022583333333333334,92.73391,141.3917886111111,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.023735907,0,low
15,9,118.95398472222222,8.496713194444444,0.00019527777777777775,118.34721555555556,118.95398472222223,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.13892646,0,low
15,9,106.23460833333334,7.588186309523809,0.0004243055555555556,106.08715583333333,106.23460833333333,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.124342844,1,low
18,11,73.47688194444446,4.3221695261437905,0.0003675,63.19996861111111,73.47688194444444,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,5,2,0,0,0.42586192,1,high
20,11,97.62901777777778,5.138369356725146,0.00019194444444444443,65.55174222222222,97.62901777777778,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,4,2,0,0,0.45250246,1,high
16,9,119.48095666666667,7.965397111111113,0.0001475,115.54641583333334,119.48095666666669,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,6,0,0,0,0.19157322,0,low
20,11,99.89832277777778,5.257806461988304,0.000375,50.45152083333333,99.89832277777778,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,4,2,0,0,0.44948447,0,high
18,11,115.82296333333333,6.813115490196077,0.0003758333333333333,95.85605361111111,115.82296333333332,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.36488786,0,medium
21,12,144.55133805555556,7.227566902777778,0.0003152777777777778,96.139145,144.55133805555556,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.034739126,0,low
22,11,85.99674444444445,4.095083068783069,6.694444444444444e-05,45.323548333333335,85.99674444444445,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,6,0,6,2,0,0,0.27746344,0,medium
20,13,119.98885527777779,6.315202909356725,8.499999999999999e-05,45.45346527777778,119.98885527777779,3,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,4,0,4,2,0,0,0.0015309193,0,low
21,13,112.73353305555555,5.636676652777778,0.000125,88.22837722222222,112.73353305555555,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,6,0,3,2,0,0,0.0030063475,0,low
34,16,167.97035166666666,5.090010656565656,0.0047711111111111105,92.90702222222222,167.97035166666666,2,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,6,3,5,2,0,7,0.0804108,0,low
54,9,124.24096166666666,2.3441690880503145,0.011255,119.84484888888889,124.24096166666668,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,44,0,3,0,0,0,0.26680678,1,medium
19,11,140.80969083333332,7.8227606018518525,0.0034526388888888888,94.63655027777779,140.80969083333335,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.40752473,1,medium
18,11,90.91568500000001,5.347981470588235,0.0001863888888888889,89.37926055555555,90.915685,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.16704862,0,low
15,11,46.708265,3.3363046428571432,5.9583333333333336e-05,46.65041416666667,46.708265000000004,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,2,2,0,0,0.33342674,1,medium
17,11,41.04237333333333,2.5651483333333336,0.00023055555555555557,37.94202194444445,41.04237333333334,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.326622,0,medium
19,9,138.73688944444444,7.707604969135803,0.0043280555555555555,112.2417261111111,138.73688944444444,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,7,0,0,0,0.22493222,0,low
19,11,96.18668083333333,5.34370449074074,0.001716111111111111,91.98936194444444,96.18668083333333,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.15445212,0,low
17,9,95.11742416666667,5.944839010416667,0.0011384722222222221,79.74623166666667,95.11742416666667,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,7,0,0,0,0.2565323,0,medium
15,9,90.77951083333333,6.484250773809523,8.583333333333334e-05,90.64235111111111,90.77951083333333,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.13499251,0,low
19,12,44.05775583333333,2.4476531018518517,0.00010499999999999999,43.86964138888889,44.05775583333333,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,4,0,3,0,0,3,0.022787897,0,low
18,9,146.48153166666665,8.61656068627451,0.005633888888888889,93.13250416666666,146.48153166666668,2,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,6,0,0,0,0.2360275,0,medium
20,11,119.03646305555556,6.265077002923976,0.005503611111111111,92.49783222222221,119.03646305555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,0,3,2,0,0,0.4543323,0,high
21,11,141.11911333333333,7.055955666666667,0.007694027777777777,91.86789972222222,141.11911333333333,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.42505026,0,high
12,5,71.33217805555554,6.4847434595959585,0.015085833333333333,65.17821583333333,71.33217805555554,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0.73438567,1,critical
15,9,93.67832361111113,6.691308829365079,0.00016763888888888888,93.54879027777778,93.67832361111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.12024276,0,low
18,9,91.15820083333332,5.362247107843137,0.00034083333333333334,53.009660277777776,91.15820083333332,2,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,5,0,3,0,0,0,0.20852123,1,low
18,11,95.78384777777778,5.634343986928105,0.00015999999999999999,86.84999083333334,95.78384777777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.15855025,0,low
23,11,113.70523277777778,5.168419671717172,0.004796666666666666,108.84509527777777,113.70523277777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,5,0,0,0.33332023,0,medium
23,13,72.80784888888888,3.3094476767676766,0.00019444444444444443,52.83808138888889,72.80784888888888,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,3,0,7,3,0,0,0.01056015,0,low
20,11,97.05220972222223,5.108011038011695,0.0002111111111111111,88.54258777777777,97.05220972222222,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,6,3,0,0,0.43889725,1,high
21,11,124.90946972222223,6.245473486111111,0.0055719444444444445,91.47707527777779,124.90946972222223,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.4536002,1,high
21,11,48.02698111111111,2.4013490555555554,0.0006720833333333333,42.513637777777774,48.02698111111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,7,3,0,0,0.42045295,1,high
16,9,45.1742725,3.011618166666667,0.00018777777777777779,44.26721916666667,45.17427250000001,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,6,0,0,0,0.24580693,0,medium
25,14,163.57760305555556,6.815733460648148,0.0025909722222222224,91.61269583333333,163.57760305555556,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,4,2,0,3,0.016911456,0,low
21,11,146.68453305555556,7.334226652777778,0.004988611111111111,98.42357833333332,146.68453305555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.42527673,1,high
21,12,165.61426083333333,8.280713041666667,0.0002316666666666667,146.04354583333333,165.61426083333333,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.023789722,0,low
17,11,64.82930499999999,4.051831562499999,0.0002691666666666667,34.04470944444444,64.82930499999999,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.3712784,0,medium
15,9,120.85311638888888,8.632365456349207,8.625e-05,120.7347688888889,120.85311638888889,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.120916955,0,low
18,11,94.78463416666668,5.575566715686273,0.0003302777777777778,78.04596972222221,94.78463416666665,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.15478785,0,low
17,9,141.87964833333334,8.867478020833333,0.005868333333333334,140.09670444444444,141.87964833333334,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.17392497,0,low
25,12,166.2414758333333,6.926728159722223,0.0013181944444444443,91.78141222222222,166.24147583333334,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,7,0.036673382,0,low
22,11,122.21283222222222,5.819658677248676,0.008168055555555555,89.9664211111111,122.2128322222222,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,2,0,0,0.46631283,1,critical
18,9,95.7621325,5.633066617647058,0.006330277777777778,94.58312722222222,95.76213249999999,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,8,0,0,0,0.23238696,0,medium
21,5,137.2891125,6.864455625000001,0.028048055555555555,98.16551444444445,137.28911250000002,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0.4732531,0,critical
15,9,90.51179027777778,6.465127876984126,0.00016583333333333334,90.37415194444444,90.51179027777776,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11855422,0,low
19,11,111.56240166666667,6.197911203703703,0.0019001388888888887,91.18111638888888,111.56240166666666,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.2951059,0,medium
17,9,125.40358444444443,7.837724027777778,0.001000138888888889,120.16698000000001,125.40358444444445,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7,0,3,0,0,0,0.14600277,0,low
14,8,96.39733166666666,7.415179358974358,0.00016694444444444444,96.2229336111111,96.39733166666666,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.114700384,0,low
18,11,96.46725194444446,5.674544232026144,0.0003333333333333333,86.00536333333334,96.46725194444446,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.14597635,0,low
21,11,113.0381586111111,5.651907930555556,0.0006373611111111111,90.04611694444445,113.03815861111111,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,3,0,0,0.4330012,1,high
18,11,118.29339333333334,6.958434901960785,0.000245,99.01276805555557,118.29339333333334,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.37039378,0,medium
15,9,120.75190361111112,8.625135972222221,8.625e-05,120.66189944444444,120.7519036111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.120916955,0,low
20,11,120.78059722222223,6.356873538011696,0.00021916666666666666,69.47772499999999,120.78059722222223,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,3,0,4,2,0,0,0.51027316,0,critical
47,18,143.75831416666665,3.1251807427536233,0.002958611111111111,89.77329777777777,143.75831416666668,2,1,0,1,1,1,0,1,1,0,2,1,1,2,2,0,2,1,1,0,6,6,3,0,0,14,0.0016339273,0,low
21,11,132.08419194444446,6.604209597222223,0.0020969444444444447,67.11027722222222,132.08419194444446,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,3,2,0,0,0.426696,0,high
18,11,137.91185888888887,8.1124622875817,0.00017638888888888888,115.6441175,137.9118588888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.34148613,1,medium
21,12,136.53901944444445,6.826950972222223,0.00032138888888888885,110.28262611111111,136.53901944444445,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,3,0,0,3,0.03465066,0,low
24,11,146.1054472222222,6.35241074879227,0.00028694444444444443,106.17763083333334,146.1054472222222,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,5,3,0,0,0.468026,1,critical
25,11,144.68284138888887,6.028451724537038,0.0018115277777777776,99.20848194444444,144.6828413888889,1,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,5,0,6,3,0,0,0.4305289,0,high
15,9,90.18280611111112,6.441629007936507,0.00016125,89.971735,90.1828061111111,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11502921,0,low
15,9,118.29908166666667,8.449934404761905,0.0001684722222222222,118.19135722222222,118.29908166666667,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.13895187,0,low
19,11,147.21415777777779,8.178564320987654,0.0018518055555555555,98.03170583333333,147.21415777777779,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.42074287,0,high
26,12,167.44548527777778,6.697819411111111,0.004968333333333333,86.94959083333333,167.44548527777778,3,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,6,0,8,0,0,3,0.019090077,0,low
23,11,133.85991555555555,6.084541616161616,0.0036255555555555555,94.01414277777778,133.85991555555555,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,7,3,0,0,0.4736837,1,critical
17,11,141.32380027777776,8.832737517361112,9.541666666666668e-05,89.66961361111112,141.3238002777778,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,2,2,0,0,0.40446472,1,medium
30,16,166.6490652777778,5.746519492337165,0.0003708333333333333,111.77384,166.6490652777778,2,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,6,5,2,2,0,4,0.025227927,0,low
15,9,91.08396111111111,6.505997222222223,0.00021194444444444445,90.93068194444444,91.08396111111112,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.15306012,0,low
25,11,115.07438722222221,4.79476613425926,0.0050616666666666674,68.42506,115.07438722222223,2,1,0,1,1,1,0,0,0,1,0,0,0,2,2,0,0,2,0,0,9,0,3,2,0,0,0.4114626,0,high
15,9,118.99199916666666,8.499428511904762,0.0002225,118.79913555555555,118.99199916666666,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.14059514,0,low
35,12,104.13978027777777,3.062934714052288,0.003588611111111111,75.16286694444445,104.13978027777779,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,5,5,0,10,7,0,0,0.26232204,1,medium
20,11,134.0548925,7.0555206578947365,0.006687222222222223,87.68687527777777,134.0548925,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.3947009,0,medium
26,14,139.98740527777778,5.599496211111111,0.004285833333333333,93.89297472222222,139.98740527777778,2,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,6,0,5,2,0,3,0.023990825,0,low
20,11,37.76416277777778,1.987587514619883,0.00020694444444444444,19.205463333333334,37.76416277777778,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,6,3,0,0,0.44283193,0,high
15,9,94.03150555555555,6.716536111111111,0.00022138888888888892,93.77362916666667,94.03150555555555,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.121410966,0,low
15,9,95.70767333333333,6.836262380952381,8.902777777777777e-05,95.51665916666667,95.70767333333333,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11299935,0,low
26,14,166.0324538888889,6.641298155555557,0.00016666666666666666,123.40212972222223,166.0324538888889,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,0,4,3,3,0,0,6,0.0427239,0,low
15,9,96.22161888888888,6.872972777777777,8.180555555555555e-05,96.14091833333333,96.22161888888888,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.10953213,0,low
19,11,113.63534777777777,6.31307487654321,0.004107638888888889,95.90005722222223,113.63534777777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.38941008,0,medium
15,9,91.647385,6.546241785714285,3.1944444444444443e-06,91.38204777777777,91.64738499999999,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.0999717,0,low
19,11,137.53144527777778,7.640635848765432,0.004249027777777778,94.74177888888889,137.53144527777778,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.41271642,0,high
17,9,110.65676833333333,6.916048020833333,0.003872777777777778,94.31009222222222,110.65676833333333,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,5,0,0,0,0.22364274,1,low
22,11,132.5420638888889,6.311526851851852,0.0035158333333333335,119.03198777777779,132.5420638888889,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,7,0,5,2,0,0,0.22035393,0,low
18,11,142.05775472222223,8.356338513071895,0.00024277777777777777,96.32532250000001,142.05775472222223,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,3,2,0,0,0.4041455,1,medium
15,9,95.40894138888889,6.8149243849206345,0.00020263888888888887,95.06093361111111,95.40894138888888,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,5,0,3,0,0,0,0.11503861,0,low
17,11,72.10584916666667,4.506615572916667,0.00016416666666666668,71.43237361111112,72.10584916666667,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,3,0,4,2,0,0,0.36987337,1,medium
22,14,96.6449138888889,4.602138756613757,1.388888888888889e-05,92.02813416666666,96.64491388888888,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,4,0,3,0,0,4,0.0016811986,0,low
23,14,96.18916527777778,4.372234785353536,0.0003502777777777778,92.72660111111112,96.18916527777779,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,4,0,4,2,0,3,0.015165315,0,low
19,9,121.12119861111111,6.728955478395061,0.0018281944444444444,91.32606694444445,121.12119861111111,2,1,0,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,3,0,6,0,0,0,0.3046573,0,medium
20,11,145.87009277777778,7.677373304093567,0.0022769444444444443,118.44668833333333,145.87009277777778,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.3660871,1,medium
25,12,165.6947461111111,6.9039477546296295,0.0023480555555555555,122.57406555555555,165.6947461111111,2,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,10,0,3,0,0,3,0.027438639,0,low
19,11,149.9679261111111,8.331551450617283,0.00237125,102.4312386111111,149.9679261111111,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.41277924,1,high
20,11,141.72409333333331,7.459162807017543,0.008286944444444444,109.39449777777777,141.72409333333331,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,5,2,0,0,0.39599067,0,medium
19,11,117.93139805555555,6.551744336419754,0.002935138888888889,90.02634888888889,117.93139805555556,2,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,4,2,0,0,0.43931678,1,high
21,11,158.2566636111111,7.912833180555556,0.010075,89.33400555555555,158.25666361111112,3,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,5,0,6,2,0,0,0.40264803,1,medium
